session1,session2,label,volume1,volume2,volume_diff,dice,surface_dice,hd95,subject
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1020,5645.0,5605.0,-40.0,0.7745777777777778,0.9969074571905111,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1021,1756.0,2029.0,273.0,0.6705416116248348,0.9961229480364796,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1022,12350.0,12685.0,335.0,0.8323547034152187,0.9987902417765553,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1023,2840.0,2801.0,-39.0,0.9136677893990427,0.999629284581659,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1024,14845.0,14971.0,126.0,0.8492084786691709,0.9984763302705664,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1025,10435.0,10924.0,489.0,0.8134275949248561,0.9961514936582356,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1026,3953.0,4005.0,52.0,0.8213118874088967,0.9966558774656897,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1027,11414.0,11179.0,-235.0,0.8258310096047449,0.9980576406667393,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1028,24578.0,23661.0,-917.0,0.8361699040195693,0.997094852038707,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1029,12560.0,13023.0,463.0,0.7458077629675957,0.9834286317875919,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1030,17327.0,17844.0,517.0,0.8349492479599671,0.9920457429111462,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1031,10489.0,10673.0,184.0,0.7880162555524053,0.986775541367315,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1034,1125.0,1167.0,42.0,0.7949389179755671,0.9989487641561791,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,1035,6292.0,6321.0,29.0,0.8706889716958693,0.9975922922435,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2002,2729.0,2677.0,-52.0,0.8464668886422494,0.9976589634497465,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2003,6217.0,5744.0,-473.0,0.8017724270545941,0.9970481388332687,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2005,4196.0,4370.0,174.0,0.6696240952603315,0.9835335656387161,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2006,1108.0,1075.0,-33.0,0.8657810352725607,0.9984466016601193,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2007,8465.0,8478.0,13.0,0.8520332880835744,0.9980212539675282,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2008,17526.0,17378.0,-148.0,0.787588815035526,0.9870485058742229,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2009,14973.0,15123.0,150.0,0.868421052631579,0.9963502220661525,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2010,2753.0,2723.0,-30.0,0.8739956172388604,0.9985131491161163,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2011,13154.0,13654.0,500.0,0.759773202029245,0.9870906262656527,1.0,sub-02
